"","Temp","Precip","Temp.wettest.QR","Precipt.wettest.QR","lon","lat","species.name"
"11839",198,231,130,110,-116.43314,33.28027,"Salvia   columbariae"
"11840",202,126,127,44,-115.8022,33.6803,"Salvia   columbariae"
"11841",194,212,113,99,-116.573889,34.006667,"Salvia   columbariae"
"11842",202,74,116,29,-116.544444,35.92,"Salvia   columbariae"
"11843",207,71,120,28,-116.557548,35.909236,"Salvia   columbariae"
"11844",194,212,113,99,-116.57389,34.00667,"Salvia   columbariae"
"11845",150,299,82,161,-118.1575,34.455833,"Salvia   columbariae"
"11846",239,52,147,24,-116.860833,36.4597219990979,"Salvia   columbariae"
"11847",156,211,85,116,-118.1168,34.579,"Salvia   columbariae"
"11848",173,374,113,200,-117.1006,34.0711,"Salvia   columbariae"
"11849",160,298,136,170,-118.411801,33.363941,"Salvia   columbariae"
"11850",158,284,94,154,-120.48,36.08167,"Salvia   columbariae"
"11851",143,271,65,93,-115.413577,35.173162,"Salvia   columbariae"
"11852",227,99,140,48,-116.407778,33.817833,"Salvia   columbariae"
"11853",145,518,81,255,-116.8638,33.9982,"Salvia   columbariae"
"11855",160,257,93,128,-116.10751,32.65006,"Salvia   columbariae"
"11856",153,340,83,152,-116.4854,34.1183,"Salvia   columbariae"
"11857",157,560,109,313,-118.554184709422,34.1023688020682,"Salvia   columbariae"
"11858",157,560,109,313,-118.549858615823,34.1028738182668,"Salvia   columbariae"
"11859",136,563,77,315,-119.447778,34.796944,"Salvia   columbariae"
"11860",164,605,103,346,-117.44167,34.2,"Salvia   columbariae"
"11861",138,359,72,190,-118.89528,34.87417,"Salvia   columbariae"
"11862",175,308,133,165,-116.90116,32.72802,"Salvia   columbariae"
"11863",160,382,98,193,-116.44256,33.01566,"Salvia   columbariae"
"11864",178,363,130,192,-116.79655,32.86654,"Salvia   columbariae"
"11865",157,465,79,255,-122.273056,39.1361109990761,"Salvia   columbariae"
"11866",141,740,66,407,-122.723056,39.0244439990769,"Salvia   columbariae"
"11867",225,104,140,50,-116.3919,33.7206,"Salvia   columbariae"
"11868",154,557,88,311,-117.456959,34.29932,"Salvia   columbariae"
"11869",152,672,91,382,-117.66933,34.18,"Salvia   columbariae"
"11870",175,567,123,332,-117.828892,34.159472,"Salvia   columbariae"
"11871",133,632,76,332,-116.91667,33.33333,"Salvia   columbariae"
"11872",119,806,55,438,-117.5522,34.2024,"Salvia   columbariae"
"11873",156,353,86,183,-118.73,35.42667,"Salvia   columbariae"
"11874",212,128,127,43,-114.840783,34.939438,"Salvia   columbariae"
"11875",167,245,95,99,-116.267261884106,34.0999785548093,"Salvia   columbariae"
"11876",148,351,78,188,-117.658333,34.4988889991189,"Salvia   columbariae"
"11877",144,390,74,210,-117.705665,34.478665,"Salvia   columbariae"
"11878",130,557,70,293,-116.51266,32.80984,"Salvia   columbariae"
"11879",127,904,58,480,-122.485556,39.0658329990766,"Salvia   columbariae"
"11880",118,600,61,322,-119.32833,34.6,"Salvia   columbariae"
"11881",154,685,91,390,-117.63038,34.18067,"Salvia   columbariae"
"11882",172,315,122,167,-117.44179,33.7449,"Salvia   columbariae"
"11883",218,141,148,66,-116.27,33.22217,"Salvia   columbariae"
"11884",146,203,77,86,-116.09653,32.63213,"Salvia   columbariae"
"11885",149,287,72,105,-115.666667,34.833333,"Salvia   columbariae"
"11886",132,230,40,114,-118.116667,36.599722,"Salvia   columbariae"
"11887",138,497,75,247,-116.75,33.66667,"Salvia   columbariae"
"11888",172,310,124,162,-117.47681,33.76431,"Salvia   columbariae"
"11889",140,613,93,353,-119.9257,34.682,"Salvia   columbariae"
"11890",160,254,89,122,-117.092306,34.470392,"Salvia   columbariae"
"11891",140,613,93,353,-119.926389,34.681389,"Salvia   columbariae"
"11892",146,273,106,150,-121.136111,36.1830559991006,"Salvia   columbariae"
"11893",169,154,93,78,-118.082,35.3179,"Salvia   columbariae"
"11894",178,376,120,211,-117.3237,34.1807,"Salvia   columbariae"
"11895",154,518,74,275,-122.539167,39.5816669990733,"Salvia   columbariae"
"11896",162,490,101,248,-117.0185,34.0155,"Salvia   columbariae"
"11897",137,652,71,346,-117.301342,34.211556,"Salvia   columbariae"
"11898",170,139,94,71,-118,35.383333,"Salvia   columbariae"
"11899",198,188,116,82,-116.39997,33.65335,"Salvia   columbariae"
"11900",127,565,70,309,-119.245,34.555,"Salvia   columbariae"
"11901",150,581,85,310,-117.2876,34.20202,"Salvia   columbariae"
"11902",141,377,116,214,-120.4406,34.7012,"Salvia   columbariae"
"11903",146,165,65,57,-115.964058,36.902967,"Salvia   columbariae"
"11904",168,395,107,204,-116.85,33.7,"Salvia   columbariae"
"11905",159,952,85,478,-121.658611,39.7855559990721,"Salvia   columbariae"
"11906",177,285,120,156,-117.11667,33.85833,"Salvia   columbariae"
"11907",164,362,121,192,-116.8966,32.6635999991423,"Salvia   columbariae"
"11908",200,203,133,99,-116.68139,33.91111,"Salvia   columbariae"
"11909",148,558,103,316,-118.9308,34.1121,"Salvia   columbariae"
"11910",149,395,124,238,-119.863,34.0211,"Salvia   columbariae"
"11911",141,376,117,213,-120.4345,34.692,"Salvia   columbariae"
"11912",157,334,129,198,-119.014,34.0735,"Salvia   columbariae"
"11913",217,160,147,74,-116.38947,33.30128,"Salvia   columbariae"
"11914",156,659,83,369,-122.110780616578,38.5098280979733,"Salvia   columbariae"
"11915",143,372,118,212,-120.436,34.68,"Salvia   columbariae"
"11916",167,409,116,232,-118.538056,34.413333,"Salvia   columbariae"
"11917",140,553,85,291,-116.66447,32.8639,"Salvia   columbariae"
"11918",143,362,117,207,-120.416,34.7529999991159,"Salvia   columbariae"
"11919",156,446,98,251,-118.708543,34.544219,"Salvia   columbariae"
"11920",107,309,22,150,-118.2904,36.8344,"Salvia   columbariae"
"11922",177,285,120,156,-117.12095,33.85103,"Salvia   columbariae"
"11923",170,357,115,197,-117.331667,33.905278,"Salvia   columbariae"
"11924",172,310,124,162,-117.48055,33.76389,"Salvia   columbariae"
"11925",200,215,132,115,-116.10218,32.78843,"Salvia   columbariae"
"11926",150,264,89,136,-120.85878,36.647152,"Salvia   columbariae"
"11927",177,257,111,134,-116.09999,32.67509,"Salvia   columbariae"
"11928",172,310,124,162,-117.47996,33.76299,"Salvia   columbariae"
"11929",170,582,116,338,-117.712222,34.149167,"Salvia   columbariae"
"11930",168,437,118,231,-116.828839,32.97427,"Salvia   columbariae"
"11931",169,252,97,106,-116.3976,34.1393,"Salvia   columbariae"
"11932",167,267,139,152,-118.508234,33.451746,"Salvia   columbariae"
"11933",166,274,137,155,-118.5123,33.4505,"Salvia   columbariae"
"11934",172,490,126,286,-118.3,34.125,"Salvia   columbariae"
"11935",165,270,136,151,-118.470769,33.377846,"Salvia   columbariae"
"11936",162,290,139,162,-118.44019,33.38851,"Salvia   columbariae"
"11937",166,516,104,288,-117.33222,34.20389,"Salvia   columbariae"
"11938",222,82,129,31,-115.975,33.591111,"Salvia   columbariae"
"11939",173,327,106,154,-116.65833,33.95833,"Salvia   columbariae"
"11940",173,542,121,315,-117.72028,34.13,"Salvia   columbariae"
"11941",136,614,91,348,-120.020278,34.741389,"Salvia   columbariae"
"11942",181,274,134,149,-117.090278,33.355556,"Salvia   columbariae"
"11943",148,360,94,191,-121.14036,36.524494,"Salvia   columbariae"
"11944",173,310,120,170,-117.3367,33.6649,"Salvia   columbariae"
"11945",171,355,121,192,-117.46651,33.82936,"Salvia   columbariae"
"11946",136,466,72,227,-116.51413,33.38788,"Salvia   columbariae"
"11947",223,86,323,31,-114.61349,33.61491,"Salvia   columbariae"
"11948",170,396,114,221,-117.30833,33.975,"Salvia   columbariae"
"11949",180,102,100,42,-116.8938,35.0469,"Salvia   columbariae"
"11950",147,426,121,255,-119.881,34.0475,"Salvia   columbariae"
"11951",154,556,101,304,-117.39647,33.65321,"Salvia   columbariae"
"11952",149,604,104,366,-119.609,34.501,"Salvia   columbariae"
"11953",167,321,130,178,-117.25167,33.12861,"Salvia   columbariae"
"11954",112,662,59,357,-119.452,34.517,"Salvia   columbariae"
"11955",175,507,124,296,-117.71528,34.11167,"Salvia   columbariae"
"11956",151,303,79,123,-116.0627,33.992,"Salvia   columbariae"
"11957",128,544,64,267,-116.616667,33.633333,"Salvia   columbariae"
"11958",128,544,64,267,-116.61667,33.63333,"Salvia   columbariae"
"11959",175,319,118,173,-117.06997,33.67207,"Salvia   columbariae"
"11960",174,280,130,152,-117.24371,33.4103,"Salvia   columbariae"
"11961",150,569,101,341,-119.247,34.469,"Salvia   columbariae"
"11962",207,70,120,28,-116.578,35.91,"Salvia   columbariae"
"11963",223,91,318,35,-115.42511,33.71177,"Salvia   columbariae"
"11964",203,190,125,93,-116.6518,33.90804,"Salvia   columbariae"
"11965",189,162,114,57,-115.8075,33.7154,"Salvia   columbariae"
"11966",168,124,84,47,-116.430034,35.924303,"Salvia   columbariae"
"11967",156,517,111,318,-119.20238,34.4648,"Salvia   columbariae"
"11968",129,533,66,260,-116.61692,33.62274,"Salvia   columbariae"
"11969",132,502,68,245,-116.62183,33.61615,"Salvia   columbariae"
"11970",211,105,305,38,-115.6277,33.6695,"Salvia   columbariae"
"11971",148,495,79,253,-121.4257,37.410824,"Salvia   columbariae"
"11972",228,74,327,29,-114.8895,33.6123,"Salvia   columbariae"
"11973",150,464,91,244,-121.82473,37.47442,"Salvia   columbariae"
"11974",165,257,94,120,-116.9496,34.4438,"Salvia   columbariae"
"11975",161,498,107,275,-117.3683,33.7844,"Salvia   columbariae"
"11976",139,316,94,172,-120.9685,35.9035,"Salvia   columbariae"
"11977",148,422,88,232,-120.2538,35.6888,"Salvia   columbariae"
"11978",148,424,88,235,-120.296538,35.665838,"Salvia   columbariae"
"11979",158,558,90,273,-120.146336,37.624018,"Salvia   columbariae"
"11980",143,594,100,334,-120.567,35.4085,"Salvia   columbariae"
"11981",144,467,79,251,-120.2445,35.9407,"Salvia   columbariae"
"11982",148,455,85,225,-116.7567,33.7078,"Salvia   columbariae"
"11983",184,240,111,125,-118.62694,35.29111,"Salvia   columbariae"
"11984",173,308,107,152,-116.36581,33.0835,"Salvia   columbariae"
"11985",143,470,81,235,-116.753,33.5403,"Salvia   columbariae"
"11986",133,474,68,228,-116.52409,33.57001,"Salvia   columbariae"
"11987",145,458,84,249,-120.15472,35.61767,"Salvia   columbariae"
"11988",127,523,62,254,-116.51585,33.56192,"Salvia   columbariae"
"11989",176,331,104,171,-118.8451,35.7,"Salvia   columbariae"
"11990",142,455,85,242,-116.502,32.6708,"Salvia   columbariae"
"11991",137,635,96,331,-122.2258,37.4081,"Salvia   columbariae"
"11992",155,494,116,304,-119.2955,34.3829,"Salvia   columbariae"
"11993",172,321,121,172,-117.42531,33.74004,"Salvia   columbariae"
"11994",157,418,97,213,-116.53339,33.07737,"Salvia   columbariae"
"11995",132,279,60,139,-117.9875,35.644167,"Salvia   columbariae"
"11996",224,65,132,26,-115.530565531234,32.790021190688,"Salvia   columbariae"
"11997",154,401,101,213,-116.5535,32.5974,"Salvia   columbariae"
"11998",138,530,70,281,-117.3855,34.3502,"Salvia   columbariae"
"11999",199,125,293,45,-116.069167,34.1352779991232,"Salvia   columbariae"
"12000",144,136,60,49,-116.931667,36.7888889990948,"Salvia   columbariae"
"12001",180,255,113,132,-116.07724,32.67266,"Salvia   columbariae"
"12002",167,290,99,129,-116.40409,33.62941,"Salvia   columbariae"
"12003",155,227,85,123,-118.058523,34.542746,"Salvia   columbariae"
"12004",152,227,135,125,-118.496944,32.869167,"Salvia   columbariae"
"12005",167,389,117,212,-116.67296,32.67563,"Salvia   columbariae"
"12006",184,275,117,131,-116.6558,33.9795,"Salvia   columbariae"
"12007",146,285,128,156,-118.410774,32.85399,"Salvia   columbariae"
"12008",110,710,57,380,-119.699,34.822,"Salvia   columbariae"
"12009",184,123,101,42,-115.9052,35.3699,"Salvia   columbariae"
"12010",106,558,45,286,-119.09,34.75,"Salvia   columbariae"
"12011",123,665,58,336,-116.89586,34.02681,"Salvia   columbariae"
"12012",144,550,100,315,-120.053,34.747999999116,"Salvia   columbariae"
"12013",154,353,88,198,-118.340646990085,34.5099530005165,"Salvia   columbariae"
"12014",172,107,91,51,-117.5389,35.59,"Salvia   columbariae"
"12015",184,275,117,131,-116.65292,33.9828,"Salvia   columbariae"
"12017",168,120,88,57,-117.560640015494,35.5699305954848,"Salvia   columbariae"
"12018",121,197,41,77,-117.050636414296,36.3499150506457,"Salvia   columbariae"
"12019",122,642,60,321,-116.8063,33.83649,"Salvia   columbariae"
"12020",118,639,56,318,-116.7184,33.7372,"Salvia   columbariae"
"12021",225,87,320,34,-115.401389,33.7125,"Salvia   columbariae"
"12022",123,566,66,307,-119.257,34.579,"Salvia   columbariae"
"12023",125,889,82,459,-122.155,37.316667,"Salvia   columbariae"
"12024",202,192,135,94,-116.6573,33.91081,"Salvia   columbariae"
"12025",147,558,102,316,-118.919724139179,34.1125259377676,"Salvia   columbariae"
"12026",174,307,131,168,-117.15729,33.25769,"Salvia   columbariae"
"12027",155,616,79,314,-122.58012,39.83849,"Salvia   columbariae"
"12028",175,503,132,294,-118,34,"Salvia   columbariae"
"12029",147,558,102,316,-118.916667,34.113333,"Salvia   columbariae"
"12030",181,243,108,127,-118.58609,35.302696,"Salvia   columbariae"
"12031",158,515,117,296,-118.789501113784,34.1063780316878,"Salvia   columbariae"
"12032",131,514,67,252,-116.6013,33.566,"Salvia   columbariae"
"12033",158,476,106,259,-117.29,33.5081,"Salvia   columbariae"
"12034",119,1165,64,618,-123.065326,39.024948,"Salvia   columbariae"
"12035",119,511,54,259,-118.516884,35.720584,"Salvia   columbariae"
"12036",184,101,105,42,-116.85,34.94,"Salvia   columbariae"
"12037",175,379,127,201,-116.8007,32.8599,"Salvia   columbariae"
"12038",167,364,105,183,-116.481389,33.094167,"Salvia   columbariae"
"12039",228,72,155,32,-116.2211,33.72234,"Salvia   columbariae"
"12040",196,219,118,106,-116.6415,33.9404,"Salvia   columbariae"
"12041",205,127,304,46,-115.340552,34.82554,"Salvia   columbariae"
"12042",171,135,93,68,-117.883333,35.7,"Salvia   columbariae"
"12043",153,387,87,217,-118.500651592546,34.5999494119695,"Salvia   columbariae"
"12044",158,208,87,117,-118.18064454895,34.6299508609032,"Salvia   columbariae"
"12045",195,146,289,51,-115.78903,33.8573,"Salvia   columbariae"
"12046",204,163,121,70,-116.39886,33.66121,"Salvia   columbariae"
"12049",177,122,100,62,-117.9725,35.34917,"Salvia   columbariae"
"12050",126,600,59,323,-117.57843,34.40408,"Salvia   columbariae"
"12051",192,241,114,117,-116.6449,33.9542,"Salvia   columbariae"
"12052",209,110,134,38,-115.8316,33.65007,"Salvia   columbariae"
"12053",150,299,82,163,-118.2696,34.5183,"Salvia   columbariae"
"12054",135,503,82,265,-121.1942,36.479576,"Salvia   columbariae"
"12055",137,579,70,310,-117.4322,34.3249,"Salvia   columbariae"
"12056",189,261,111,125,-116.6029,33.8785,"Salvia   columbariae"
"12057",155,220,79,97,-116.82181,34.76171,"Salvia   columbariae"
"12058",148,263,74,120,-116.846741,34.70461,"Salvia   columbariae"
"12059",155,220,79,97,-116.82417,34.76333,"Salvia   columbariae"
"12060",173,299,118,164,-117.22893,33.78172,"Salvia   columbariae"
"12061",130,610,71,301,-121.642983,37.341789,"Salvia   columbariae"
"12062",137,365,74,184,-116.31507,32.65505,"Salvia   columbariae"
"12063",125,644,65,341,-120.4713,36.0003,"Salvia   columbariae"
"12064",125,576,65,310,-119.42684,34.91465,"Salvia   columbariae"
"12065",154,494,100,260,-116.71405,32.93882,"Salvia   columbariae"
"12066",146,177,49,89,-118.2389,36.9444,"Salvia   columbariae"
"12067",128,810,79,419,-121.903333,37.158333,"Salvia   columbariae"
"12068",192,241,114,117,-116.6425,33.9528,"Salvia   columbariae"
"12069",202,125,296,45,-115.903,33.9206,"Salvia   columbariae"
"12070",171,116,91,57,-117.689351736468,35.543056362095,"Salvia   columbariae"
"12071",173,302,117,165,-117.22652,33.78999,"Salvia   columbariae"
"12072",194,214,113,100,-116.5752,34.0038,"Salvia   columbariae"
"12073",160,299,96,159,-116.19,32.6176,"Salvia   columbariae"
"12074",198,194,116,91,-116.559722,33.994444,"Salvia   columbariae"
"12075",130,610,71,301,-121.643056,37.341944,"Salvia   columbariae"
"12076",155,238,94,118,-120.95736,36.86919,"Salvia   columbariae"
"12077",135,453,70,216,-116.4961,33.5717,"Salvia   columbariae"
"12078",158,511,95,253,-117.0212,34.0425,"Salvia   columbariae"
"12079",218,93,142,34,-115.908,33.582,"Salvia   columbariae"
"12080",128,676,78,384,-119.639087,34.484462,"Salvia   columbariae"
"12081",169,347,107,174,-116.445278,33.083333,"Salvia   columbariae"
"12082",168,483,124,278,-118.480678,34.129805,"Salvia   columbariae"
"12083",134,945,66,510,-122.90533,38.937363,"Salvia   columbariae"
"12084",133,566,77,317,-119.245821,34.535343,"Salvia   columbariae"
"12085",153,296,83,153,-118.571389,35.291111,"Salvia   columbariae"
"12086",144,379,79,177,-116.45,33.58333,"Salvia   columbariae"
"12087",139,732,64,401,-122.65481,38.969566,"Salvia   columbariae"
"12088",134,821,62,443,-122.74904,39.04212,"Salvia   columbariae"
"12089",132,983,69,528,-122.92379,38.93087,"Salvia   columbariae"
"12090",132,983,69,528,-122.92306,38.93028,"Salvia   columbariae"
"12091",205,128,116,47,-116.05,33.7333,"Salvia   columbariae"
"12092",208,188,138,91,-116.29951,33.13579,"Salvia   columbariae"
"12093",220,87,128,33,-115.9363,33.584,"Salvia   columbariae"
"12094",215,162,145,74,-116.37994,33.33375,"Salvia   columbariae"
"12095",220,87,128,33,-115.93014,33.5896,"Salvia   columbariae"
"12096",198,188,116,82,-116.3988,33.6566,"Salvia   columbariae"
"12097",181,197,95,78,-116.3131,34.1347,"Salvia   columbariae"
"12099",230,100,144,35,-114.6156,34.847267,"Salvia   columbariae"
"12100",135,523,73,278,-120.49333,36.13964,"Salvia   columbariae"
"12101",174,208,100,74,-115.734167,33.760833,"Salvia   columbariae"
"12102",220,132,138,65,-116.5486,33.8333,"Salvia   columbariae"
"12103",158,285,94,154,-120.463929,36.097525,"Salvia   columbariae"
"12104",165,422,107,222,-116.864167,33.442778,"Salvia   columbariae"
"12105",174,338,112,173,-116.43935,32.98093,"Salvia   columbariae"
"12106",196,219,118,106,-116.638611,33.936944,"Salvia   columbariae"
"12107",150,135,66,54,-117.1927,36.4273,"Salvia   columbariae"
"12108",137,600,74,297,-121.37333,37.508007,"Salvia   columbariae"
"12109",167,265,138,152,-118.495278,33.443333,"Salvia   columbariae"
"12110",205,73,118,29,-116.5873,35.9077,"Salvia   columbariae"
"12111",130,557,70,293,-116.51252,32.80949,"Salvia   columbariae"
"12112",140,747,94,390,-122.23698,37.87517,"Salvia   columbariae"
"12113",183,308,119,155,-116.78879,33.91687,"Salvia   columbariae"
"12114",153,258,83,139,-117.983636,34.521171,"Salvia   columbariae"
"12115",166,162,91,84,-118.1128,35.3039,"Salvia   columbariae"
"12116",170,577,119,337,-118.097778,34.19,"Salvia   columbariae"
"12118",160,660,100,379,-117.670748,34.159177,"Salvia   columbariae"
"12119",173,312,119,171,-117.2845,33.665,"Salvia   columbariae"
"12120",128,568,69,296,-120.7532,36.366,"Salvia   columbariae"
"12121",165,375,116,204,-117.395615705976,33.5499865465151,"Salvia   columbariae"
"12122",172,332,118,181,-117.159611,33.587306,"Salvia   columbariae"
"12123",171,359,125,197,-117.06739,33.12177,"Salvia   columbariae"
